timestamp,heart_rate
2024-07-09 07:07:49+02:00,
2024-07-09 07:07:49+02:00,
2024-07-09 07:07:49+02:00,
2024-07-09 07:07:49+02:00,
2024-07-09 07:07:49+02:00,97.0
2024-07-09 07:07:50+02:00,99.0
2024-07-09 07:07:51+02:00,97.0
2024-07-09 07:07:52+02:00,97.0
2024-07-09 07:07:53+02:00,97.0
2024-07-09 07:07:54+02:00,97.0
2024-07-09 07:07:55+02:00,96.0
2024-07-09 07:07:56+02:00,
2024-07-09 07:07:56+02:00,89.0
2024-07-09 07:07:57+02:00,90.0
2024-07-09 07:07:58+02:00,
2024-07-09 07:07:58+02:00,89.0
2024-07-09 07:07:59+02:00,86.0
2024-07-09 07:08:00+02:00,81.0
2024-07-09 07:08:01+02:00,81.0
2024-07-09 07:08:02+02:00,75.0
2024-07-09 07:08:03+02:00,74.0
2024-07-09 07:08:04+02:00,76.0
2024-07-09 07:08:05+02:00,79.0
2024-07-09 07:08:06+02:00,80.0
2024-07-09 07:08:07+02:00,82.0
2024-07-09 07:08:08+02:00,83.0
2024-07-09 07:08:09+02:00,82.0
2024-07-09 07:08:10+02:00,82.0
2024-07-09 07:08:11+02:00,80.0
2024-07-09 07:08:12+02:00,78.0
2024-07-09 07:08:13+02:00,77.0
2024-07-09 07:08:14+02:00,75.0
2024-07-09 07:08:15+02:00,73.0
2024-07-09 07:08:16+02:00,72.0
2024-07-09 07:08:17+02:00,71.0
2024-07-09 07:08:18+02:00,70.0
2024-07-09 07:08:19+02:00,73.0
2024-07-09 07:08:20+02:00,78.0
2024-07-09 07:08:21+02:00,80.0
2024-07-09 07:08:22+02:00,82.0
2024-07-09 07:08:23+02:00,82.0
2024-07-09 07:08:24+02:00,84.0
2024-07-09 07:08:25+02:00,85.0
2024-07-09 07:08:26+02:00,86.0
2024-07-09 07:08:27+02:00,86.0
2024-07-09 07:08:28+02:00,86.0
2024-07-09 07:08:29+02:00,87.0
2024-07-09 07:08:30+02:00,88.0
2024-07-09 07:08:31+02:00,86.0
2024-07-09 07:08:32+02:00,84.0
2024-07-09 07:08:33+02:00,81.0
2024-07-09 07:08:34+02:00,77.0
2024-07-09 07:08:35+02:00,74.0
2024-07-09 07:08:36+02:00,73.0
2024-07-09 07:08:37+02:00,69.0
2024-07-09 07:08:38+02:00,68.0
2024-07-09 07:08:39+02:00,67.0
2024-07-09 07:08:41+02:00,67.0
