timestamp,heart_rate
2024-07-11 06:26:36+02:00,
2024-07-11 06:26:36+02:00,
2024-07-11 06:26:36+02:00,
2024-07-11 06:26:36+02:00,
2024-07-11 06:26:36+02:00,77.0
2024-07-11 06:26:37+02:00,77.0
2024-07-11 06:26:38+02:00,77.0
2024-07-11 06:26:39+02:00,76.0
2024-07-11 06:26:40+02:00,77.0
2024-07-11 06:26:41+02:00,78.0
2024-07-11 06:26:42+02:00,79.0
2024-07-11 06:26:43+02:00,80.0
2024-07-11 06:26:44+02:00,83.0
2024-07-11 06:26:45+02:00,85.0
2024-07-11 06:26:46+02:00,87.0
2024-07-11 06:26:47+02:00,89.0
2024-07-11 06:26:48+02:00,89.0
2024-07-11 06:26:49+02:00,90.0
2024-07-11 06:26:50+02:00,91.0
2024-07-11 06:26:51+02:00,91.0
2024-07-11 06:26:52+02:00,92.0
2024-07-11 06:26:53+02:00,92.0
2024-07-11 06:26:54+02:00,91.0
2024-07-11 06:26:55+02:00,91.0
2024-07-11 06:26:56+02:00,91.0
2024-07-11 06:26:57+02:00,90.0
2024-07-11 06:26:58+02:00,88.0
2024-07-11 06:26:59+02:00,87.0
2024-07-11 06:27:00+02:00,85.0
2024-07-11 06:27:01+02:00,83.0
2024-07-11 06:27:02+02:00,83.0
2024-07-11 06:27:03+02:00,82.0
2024-07-11 06:27:04+02:00,82.0
2024-07-11 06:27:05+02:00,81.0
2024-07-11 06:27:06+02:00,80.0
2024-07-11 06:27:07+02:00,79.0
2024-07-11 06:27:08+02:00,79.0
2024-07-11 06:27:09+02:00,78.0
2024-07-11 06:27:10+02:00,79.0
2024-07-11 06:27:11+02:00,79.0
2024-07-11 06:27:12+02:00,79.0
2024-07-11 06:27:13+02:00,78.0
2024-07-11 06:27:14+02:00,78.0
2024-07-11 06:27:15+02:00,79.0
2024-07-11 06:27:16+02:00,80.0
2024-07-11 06:27:17+02:00,80.0
2024-07-11 06:27:18+02:00,80.0
2024-07-11 06:27:19+02:00,80.0
2024-07-11 06:27:20+02:00,80.0
2024-07-11 06:27:21+02:00,80.0
2024-07-11 06:27:22+02:00,80.0
2024-07-11 06:27:23+02:00,81.0
2024-07-11 06:27:24+02:00,81.0
2024-07-11 06:27:25+02:00,81.0
2024-07-11 06:27:26+02:00,81.0
2024-07-11 06:27:27+02:00,78.0
2024-07-11 06:27:28+02:00,82.0
2024-07-11 06:27:29+02:00,82.0
2024-07-11 06:27:30+02:00,82.0
2024-07-11 06:27:31+02:00,84.0
2024-07-11 06:27:32+02:00,84.0
2024-07-11 06:27:33+02:00,84.0
2024-07-11 06:27:34+02:00,84.0
2024-07-11 06:27:35+02:00,84.0
2024-07-11 06:27:36+02:00,84.0
2024-07-11 06:27:37+02:00,85.0
2024-07-11 06:27:38+02:00,85.0
2024-07-11 06:27:39+02:00,84.0
2024-07-11 06:27:40+02:00,83.0
2024-07-11 06:27:41+02:00,83.0
2024-07-11 06:27:42+02:00,82.0
2024-07-11 06:27:43+02:00,81.0
2024-07-11 06:27:44+02:00,79.0
2024-07-11 06:27:45+02:00,79.0
2024-07-11 06:27:46+02:00,79.0
2024-07-11 06:27:47+02:00,79.0
2024-07-11 06:27:48+02:00,79.0
2024-07-11 06:27:49+02:00,80.0
2024-07-11 06:27:50+02:00,80.0
2024-07-11 06:27:51+02:00,80.0
2024-07-11 06:27:52+02:00,79.0
2024-07-11 06:27:53+02:00,79.0
2024-07-11 06:27:54+02:00,79.0
2024-07-11 06:27:55+02:00,79.0
2024-07-11 06:27:56+02:00,79.0
2024-07-11 06:27:57+02:00,80.0
2024-07-11 06:27:58+02:00,80.0
2024-07-11 06:27:59+02:00,80.0
2024-07-11 06:28:00+02:00,80.0
2024-07-11 06:28:01+02:00,80.0
2024-07-11 06:28:02+02:00,80.0
2024-07-11 06:28:03+02:00,79.0
2024-07-11 06:28:04+02:00,79.0
2024-07-11 06:28:05+02:00,79.0
2024-07-11 06:28:06+02:00,80.0
2024-07-11 06:28:07+02:00,80.0
2024-07-11 06:28:08+02:00,80.0
2024-07-11 06:28:09+02:00,80.0
2024-07-11 06:28:10+02:00,80.0
2024-07-11 06:28:11+02:00,80.0
2024-07-11 06:28:12+02:00,81.0
2024-07-11 06:28:13+02:00,81.0
2024-07-11 06:28:14+02:00,81.0
2024-07-11 06:28:15+02:00,81.0
2024-07-11 06:28:16+02:00,81.0
2024-07-11 06:28:17+02:00,81.0
2024-07-11 06:28:18+02:00,80.0
2024-07-11 06:28:19+02:00,78.0
2024-07-11 06:28:20+02:00,77.0
2024-07-11 06:28:21+02:00,76.0
2024-07-11 06:28:22+02:00,76.0
2024-07-11 06:28:23+02:00,77.0
2024-07-11 06:28:24+02:00,77.0
2024-07-11 06:28:25+02:00,78.0
2024-07-11 06:28:26+02:00,78.0
2024-07-11 06:28:27+02:00,78.0
2024-07-11 06:28:28+02:00,78.0
2024-07-11 06:28:29+02:00,78.0
2024-07-11 06:28:30+02:00,78.0
2024-07-11 06:28:31+02:00,78.0
2024-07-11 06:28:32+02:00,78.0
2024-07-11 06:28:33+02:00,78.0
2024-07-11 06:28:34+02:00,78.0
2024-07-11 06:28:35+02:00,79.0
2024-07-11 06:28:36+02:00,80.0
2024-07-11 06:28:37+02:00,80.0
2024-07-11 06:28:38+02:00,80.0
2024-07-11 06:28:39+02:00,80.0
2024-07-11 06:28:40+02:00,80.0
2024-07-11 06:28:41+02:00,80.0
2024-07-11 06:28:42+02:00,81.0
2024-07-11 06:28:43+02:00,81.0
2024-07-11 06:28:44+02:00,81.0
2024-07-11 06:28:45+02:00,81.0
2024-07-11 06:28:46+02:00,81.0
2024-07-11 06:28:47+02:00,81.0
2024-07-11 06:28:48+02:00,81.0
2024-07-11 06:28:49+02:00,81.0
2024-07-11 06:28:50+02:00,81.0
2024-07-11 06:28:51+02:00,80.0
2024-07-11 06:28:52+02:00,80.0
2024-07-11 06:28:53+02:00,80.0
2024-07-11 06:28:54+02:00,80.0
2024-07-11 06:28:55+02:00,80.0
2024-07-11 06:28:56+02:00,80.0
2024-07-11 06:28:57+02:00,80.0
2024-07-11 06:28:58+02:00,79.0
2024-07-11 06:28:59+02:00,77.0
2024-07-11 06:29:00+02:00,75.0
2024-07-11 06:29:01+02:00,74.0
2024-07-11 06:29:02+02:00,75.0
2024-07-11 06:29:03+02:00,75.0
2024-07-11 06:29:04+02:00,76.0
2024-07-11 06:29:05+02:00,77.0
2024-07-11 06:29:06+02:00,81.0
2024-07-11 06:29:07+02:00,83.0
2024-07-11 06:29:08+02:00,84.0
2024-07-11 06:29:09+02:00,84.0
2024-07-11 06:29:10+02:00,85.0
2024-07-11 06:29:11+02:00,85.0
2024-07-11 06:29:12+02:00,86.0
2024-07-11 06:29:13+02:00,86.0
2024-07-11 06:29:14+02:00,86.0
2024-07-11 06:29:15+02:00,86.0
2024-07-11 06:29:16+02:00,86.0
2024-07-11 06:29:17+02:00,86.0
2024-07-11 06:29:18+02:00,85.0
2024-07-11 06:29:19+02:00,85.0
