timestamp,heart_rate
2023-10-06 14:13:32+02:00,
2023-10-06 14:13:32+02:00,
2023-10-06 14:13:32+02:00,
2023-10-06 14:13:32+02:00,
2023-10-06 14:13:32+02:00,
2023-10-06 14:13:32+02:00,88.0
2023-10-06 14:13:33+02:00,87.0
2023-10-06 14:13:34+02:00,85.0
2023-10-06 14:13:35+02:00,
2023-10-06 14:13:35+02:00,86.0
2023-10-06 14:13:36+02:00,85.0
2023-10-06 14:13:37+02:00,86.0
2023-10-06 14:13:38+02:00,
2023-10-06 14:13:38+02:00,85.0
2023-10-06 14:13:39+02:00,84.0
2023-10-06 14:13:40+02:00,84.0
2023-10-06 14:13:41+02:00,85.0
2023-10-06 14:13:42+02:00,85.0
2023-10-06 14:13:43+02:00,84.0
2023-10-06 14:13:44+02:00,87.0
2023-10-06 14:13:45+02:00,82.0
2023-10-06 14:13:46+02:00,83.0
2023-10-06 14:13:47+02:00,84.0
2023-10-06 14:13:48+02:00,83.0
2023-10-06 14:13:49+02:00,83.0
2023-10-06 14:13:50+02:00,83.0
2023-10-06 14:13:51+02:00,83.0
2023-10-06 14:13:52+02:00,83.0
2023-10-06 14:13:53+02:00,83.0
2023-10-06 14:13:54+02:00,83.0
2023-10-06 14:13:55+02:00,83.0
2023-10-06 14:13:56+02:00,83.0
2023-10-06 14:13:57+02:00,83.0
2023-10-06 14:13:58+02:00,82.0
2023-10-06 14:13:59+02:00,82.0
2023-10-06 14:14:00+02:00,82.0
2023-10-06 14:14:01+02:00,82.0
2023-10-06 14:14:02+02:00,81.0
2023-10-06 14:14:03+02:00,81.0
2023-10-06 14:14:04+02:00,80.0
2023-10-06 14:14:05+02:00,80.0
2023-10-06 14:14:06+02:00,79.0
2023-10-06 14:14:07+02:00,79.0
2023-10-06 14:14:08+02:00,79.0
2023-10-06 14:14:09+02:00,78.0
2023-10-06 14:14:10+02:00,78.0
2023-10-06 14:14:11+02:00,78.0
2023-10-06 14:14:12+02:00,78.0
2023-10-06 14:14:13+02:00,78.0
2023-10-06 14:14:14+02:00,77.0
2023-10-06 14:14:15+02:00,77.0
2023-10-06 14:14:16+02:00,77.0
2023-10-06 14:14:17+02:00,76.0
2023-10-06 14:14:18+02:00,77.0
2023-10-06 14:14:19+02:00,77.0
2023-10-06 14:14:20+02:00,76.0
2023-10-06 14:14:21+02:00,76.0
2023-10-06 14:14:22+02:00,76.0
2023-10-06 14:14:23+02:00,76.0
2023-10-06 14:14:24+02:00,76.0
2023-10-06 14:14:25+02:00,76.0
2023-10-06 14:14:26+02:00,76.0
2023-10-06 14:14:27+02:00,76.0
2023-10-06 14:14:28+02:00,76.0
2023-10-06 14:14:29+02:00,76.0
2023-10-06 14:14:30+02:00,76.0
2023-10-06 14:14:31+02:00,76.0
2023-10-06 14:14:32+02:00,75.0
2023-10-06 14:14:33+02:00,76.0
2023-10-06 14:14:34+02:00,75.0
2023-10-06 14:14:35+02:00,75.0
2023-10-06 14:14:36+02:00,76.0
2023-10-06 14:14:37+02:00,75.0
2023-10-06 14:14:38+02:00,75.0
2023-10-06 14:14:39+02:00,75.0
2023-10-06 14:14:40+02:00,75.0
2023-10-06 14:14:41+02:00,75.0
2023-10-06 14:14:42+02:00,75.0
2023-10-06 14:14:43+02:00,75.0
2023-10-06 14:14:44+02:00,74.0
2023-10-06 14:14:45+02:00,74.0
2023-10-06 14:14:46+02:00,74.0
2023-10-06 14:14:47+02:00,74.0
2023-10-06 14:14:48+02:00,74.0
2023-10-06 14:14:49+02:00,74.0
2023-10-06 14:14:50+02:00,74.0
2023-10-06 14:14:51+02:00,75.0
2023-10-06 14:14:52+02:00,75.0
2023-10-06 14:14:53+02:00,74.0
2023-10-06 14:14:54+02:00,74.0
2023-10-06 14:14:55+02:00,74.0
2023-10-06 14:14:56+02:00,74.0
2023-10-06 14:14:57+02:00,74.0
2023-10-06 14:14:58+02:00,74.0
2023-10-06 14:14:59+02:00,74.0
2023-10-06 14:15:00+02:00,74.0
2023-10-06 14:15:01+02:00,74.0
2023-10-06 14:15:02+02:00,74.0
2023-10-06 14:15:03+02:00,73.0
2023-10-06 14:15:04+02:00,73.0
2023-10-06 14:15:05+02:00,73.0
2023-10-06 14:15:06+02:00,72.0
2023-10-06 14:15:07+02:00,71.0
2023-10-06 14:15:08+02:00,71.0
2023-10-06 14:15:09+02:00,71.0
2023-10-06 14:15:10+02:00,71.0
2023-10-06 14:15:11+02:00,71.0
2023-10-06 14:15:12+02:00,71.0
2023-10-06 14:15:13+02:00,71.0
2023-10-06 14:15:14+02:00,71.0
2023-10-06 14:15:15+02:00,71.0
2023-10-06 14:15:16+02:00,70.0
2023-10-06 14:15:17+02:00,70.0
2023-10-06 14:15:18+02:00,70.0
2023-10-06 14:15:19+02:00,70.0
2023-10-06 14:15:20+02:00,70.0
2023-10-06 14:15:21+02:00,71.0
2023-10-06 14:15:22+02:00,71.0
2023-10-06 14:15:23+02:00,71.0
2023-10-06 14:15:24+02:00,71.0
2023-10-06 14:15:25+02:00,72.0
2023-10-06 14:15:26+02:00,71.0
2023-10-06 14:15:27+02:00,71.0
2023-10-06 14:15:28+02:00,71.0
2023-10-06 14:15:29+02:00,70.0
2023-10-06 14:15:30+02:00,69.0
2023-10-06 14:15:31+02:00,69.0
2023-10-06 14:15:32+02:00,68.0
2023-10-06 14:15:33+02:00,68.0
2023-10-06 14:15:34+02:00,68.0
2023-10-06 14:15:35+02:00,69.0
2023-10-06 14:15:36+02:00,69.0
2023-10-06 14:15:37+02:00,70.0
2023-10-06 14:15:38+02:00,70.0
2023-10-06 14:15:39+02:00,70.0
2023-10-06 14:15:40+02:00,71.0
2023-10-06 14:15:41+02:00,71.0
2023-10-06 14:15:42+02:00,71.0
2023-10-06 14:15:43+02:00,71.0
2023-10-06 14:15:44+02:00,71.0
2023-10-06 14:15:45+02:00,71.0
2023-10-06 14:15:46+02:00,71.0
2023-10-06 14:15:47+02:00,71.0
2023-10-06 14:15:48+02:00,71.0
2023-10-06 14:15:49+02:00,71.0
2023-10-06 14:15:50+02:00,71.0
2023-10-06 14:15:51+02:00,71.0
2023-10-06 14:15:52+02:00,71.0
2023-10-06 14:15:53+02:00,71.0
2023-10-06 14:15:54+02:00,71.0
2023-10-06 14:15:55+02:00,71.0
2023-10-06 14:15:56+02:00,71.0
2023-10-06 14:15:57+02:00,71.0
2023-10-06 14:15:58+02:00,71.0
2023-10-06 14:15:59+02:00,71.0
2023-10-06 14:16:00+02:00,71.0
2023-10-06 14:16:01+02:00,71.0
2023-10-06 14:16:02+02:00,71.0
2023-10-06 14:16:03+02:00,71.0
2023-10-06 14:16:04+02:00,70.0
2023-10-06 14:16:05+02:00,71.0
2023-10-06 14:16:06+02:00,71.0
2023-10-06 14:16:07+02:00,71.0
2023-10-06 14:16:08+02:00,71.0
2023-10-06 14:16:09+02:00,71.0
2023-10-06 14:16:10+02:00,71.0
2023-10-06 14:16:11+02:00,72.0
2023-10-06 14:16:12+02:00,73.0
2023-10-06 14:16:13+02:00,71.0
2023-10-06 14:16:14+02:00,71.0
2023-10-06 14:16:15+02:00,70.0
2023-10-06 14:16:16+02:00,70.0
2023-10-06 14:16:17+02:00,69.0
2023-10-06 14:16:18+02:00,69.0
2023-10-06 14:16:19+02:00,69.0
2023-10-06 14:16:20+02:00,70.0
2023-10-06 14:16:21+02:00,70.0
2023-10-06 14:16:22+02:00,71.0
2023-10-06 14:16:23+02:00,73.0
2023-10-06 14:16:24+02:00,74.0
2023-10-06 14:16:25+02:00,74.0
2023-10-06 14:16:26+02:00,73.0
2023-10-06 14:16:27+02:00,73.0
2023-10-06 14:16:28+02:00,72.0
2023-10-06 14:16:29+02:00,72.0
2023-10-06 14:16:30+02:00,72.0
2023-10-06 14:16:31+02:00,72.0
2023-10-06 14:16:32+02:00,72.0
2023-10-06 14:16:33+02:00,72.0
2023-10-06 14:16:34+02:00,72.0
2023-10-06 14:16:35+02:00,73.0
2023-10-06 14:16:36+02:00,73.0
2023-10-06 14:16:37+02:00,74.0
2023-10-06 14:16:38+02:00,74.0
2023-10-06 14:16:39+02:00,74.0
2023-10-06 14:16:40+02:00,74.0
2023-10-06 14:16:41+02:00,74.0
2023-10-06 14:16:42+02:00,74.0
2023-10-06 14:16:43+02:00,75.0
2023-10-06 14:16:44+02:00,75.0
2023-10-06 14:16:45+02:00,75.0
2023-10-06 14:16:46+02:00,75.0
2023-10-06 14:16:47+02:00,75.0
2023-10-06 14:16:48+02:00,75.0
2023-10-06 14:16:49+02:00,75.0
2023-10-06 14:16:50+02:00,75.0
2023-10-06 14:16:51+02:00,75.0
2023-10-06 14:16:52+02:00,75.0
2023-10-06 14:16:53+02:00,75.0
2023-10-06 14:16:54+02:00,75.0
2023-10-06 14:16:55+02:00,75.0
2023-10-06 14:16:56+02:00,75.0
2023-10-06 14:16:57+02:00,75.0
2023-10-06 14:16:58+02:00,75.0
2023-10-06 14:16:59+02:00,75.0
2023-10-06 14:17:00+02:00,75.0
