timestamp,heart_rate
2023-12-18 09:24:28+01:00,
2023-12-18 09:24:28+01:00,
2023-12-18 09:24:28+01:00,
2023-12-18 09:24:28+01:00,
2023-12-18 09:24:28+01:00,76.0
2023-12-18 09:24:29+01:00,77.0
2023-12-18 09:24:30+01:00,77.0
2023-12-18 09:24:31+01:00,
2023-12-18 09:24:31+01:00,77.0
2023-12-18 09:24:32+01:00,75.0
2023-12-18 09:24:33+01:00,74.0
2023-12-18 09:24:34+01:00,
2023-12-18 09:24:34+01:00,73.0
2023-12-18 09:24:35+01:00,72.0
2023-12-18 09:24:36+01:00,70.0
2023-12-18 09:24:37+01:00,70.0
2023-12-18 09:24:38+01:00,70.0
2023-12-18 09:24:39+01:00,70.0
2023-12-18 09:24:40+01:00,70.0
2023-12-18 09:24:41+01:00,70.0
2023-12-18 09:24:42+01:00,70.0
2023-12-18 09:24:43+01:00,71.0
2023-12-18 09:24:44+01:00,71.0
2023-12-18 09:24:45+01:00,71.0
2023-12-18 09:24:46+01:00,71.0
2023-12-18 09:24:47+01:00,71.0
2023-12-18 09:24:48+01:00,71.0
2023-12-18 09:24:49+01:00,71.0
2023-12-18 09:24:50+01:00,70.0
2023-12-18 09:24:51+01:00,70.0
2023-12-18 09:24:52+01:00,70.0
2023-12-18 09:24:53+01:00,70.0
2023-12-18 09:24:54+01:00,70.0
2023-12-18 09:24:55+01:00,70.0
2023-12-18 09:24:56+01:00,69.0
2023-12-18 09:24:57+01:00,69.0
2023-12-18 09:24:58+01:00,69.0
2023-12-18 09:24:59+01:00,69.0
2023-12-18 09:25:00+01:00,71.0
2023-12-18 09:25:01+01:00,68.0
2023-12-18 09:25:02+01:00,69.0
2023-12-18 09:25:03+01:00,69.0
2023-12-18 09:25:04+01:00,69.0
2023-12-18 09:25:05+01:00,68.0
2023-12-18 09:25:06+01:00,68.0
2023-12-18 09:25:07+01:00,67.0
2023-12-18 09:25:08+01:00,65.0
2023-12-18 09:25:09+01:00,64.0
2023-12-18 09:25:10+01:00,62.0
2023-12-18 09:25:11+01:00,62.0
2023-12-18 09:25:12+01:00,59.0
2023-12-18 09:25:13+01:00,58.0
2023-12-18 09:25:14+01:00,58.0
2023-12-18 09:25:15+01:00,57.0
2023-12-18 09:25:16+01:00,57.0
2023-12-18 09:25:17+01:00,57.0
2023-12-18 09:25:18+01:00,57.0
2023-12-18 09:25:19+01:00,57.0
