timestamp,heart_rate
2024-02-29 14:04:36+01:00,
2024-02-29 14:04:36+01:00,
2024-02-29 14:04:36+01:00,
2024-02-29 14:04:36+01:00,
2024-02-29 14:04:36+01:00,72.0
2024-02-29 14:04:37+01:00,71.0
2024-02-29 14:04:38+01:00,71.0
2024-02-29 14:04:39+01:00,
2024-02-29 14:04:39+01:00,53.0
2024-02-29 14:04:40+01:00,55.0
2024-02-29 14:04:41+01:00,
2024-02-29 14:04:41+01:00,57.0
2024-02-29 14:04:42+01:00,54.0
2024-02-29 14:04:43+01:00,53.0
2024-02-29 14:04:44+01:00,52.0
2024-02-29 14:04:45+01:00,53.0
2024-02-29 14:04:46+01:00,53.0
2024-02-29 14:04:47+01:00,54.0
2024-02-29 14:04:48+01:00,54.0
2024-02-29 14:04:49+01:00,54.0
2024-02-29 14:04:50+01:00,54.0
2024-02-29 14:04:51+01:00,55.0
2024-02-29 14:04:52+01:00,55.0
2024-02-29 14:04:53+01:00,55.0
2024-02-29 14:04:54+01:00,55.0
2024-02-29 14:04:55+01:00,55.0
2024-02-29 14:04:56+01:00,55.0
2024-02-29 14:04:57+01:00,55.0
2024-02-29 14:04:58+01:00,56.0
2024-02-29 14:04:59+01:00,57.0
2024-02-29 14:05:00+01:00,58.0
2024-02-29 14:05:01+01:00,58.0
2024-02-29 14:05:02+01:00,59.0
2024-02-29 14:05:03+01:00,59.0
2024-02-29 14:05:04+01:00,57.0
2024-02-29 14:05:05+01:00,56.0
2024-02-29 14:05:06+01:00,56.0
2024-02-29 14:05:07+01:00,55.0
2024-02-29 14:05:08+01:00,55.0
2024-02-29 14:05:09+01:00,55.0
2024-02-29 14:05:10+01:00,57.0
2024-02-29 14:05:11+01:00,59.0
2024-02-29 14:05:12+01:00,62.0
2024-02-29 14:05:13+01:00,63.0
2024-02-29 14:05:14+01:00,63.0
2024-02-29 14:05:15+01:00,63.0
2024-02-29 14:05:16+01:00,63.0
2024-02-29 14:05:17+01:00,66.0
2024-02-29 14:05:18+01:00,67.0
2024-02-29 14:05:19+01:00,66.0
2024-02-29 14:05:20+01:00,63.0
2024-02-29 14:05:21+01:00,62.0
2024-02-29 14:05:22+01:00,61.0
2024-02-29 14:05:23+01:00,59.0
2024-02-29 14:05:24+01:00,56.0
2024-02-29 14:05:25+01:00,56.0
2024-02-29 14:05:26+01:00,54.0
2024-02-29 14:05:27+01:00,51.0
2024-02-29 14:05:28+01:00,50.0
2024-02-29 14:05:29+01:00,49.0
2024-02-29 14:05:30+01:00,49.0
2024-02-29 14:05:31+01:00,49.0
2024-02-29 14:05:32+01:00,49.0
2024-02-29 14:05:33+01:00,49.0
2024-02-29 14:05:34+01:00,50.0
2024-02-29 14:05:35+01:00,50.0
2024-02-29 14:05:36+01:00,52.0
2024-02-29 14:05:37+01:00,52.0
2024-02-29 14:05:38+01:00,52.0
2024-02-29 14:05:39+01:00,52.0
2024-02-29 14:05:40+01:00,52.0
2024-02-29 14:05:41+01:00,52.0
2024-02-29 14:05:42+01:00,54.0
2024-02-29 14:05:43+01:00,55.0
2024-02-29 14:05:44+01:00,52.0
2024-02-29 14:05:45+01:00,51.0
2024-02-29 14:05:46+01:00,51.0
2024-02-29 14:05:47+01:00,51.0
2024-02-29 14:05:48+01:00,51.0
2024-02-29 14:05:49+01:00,51.0
2024-02-29 14:05:50+01:00,53.0
2024-02-29 14:05:51+01:00,56.0
2024-02-29 14:05:52+01:00,58.0
2024-02-29 14:05:53+01:00,55.0
2024-02-29 14:05:54+01:00,52.0
2024-02-29 14:05:55+01:00,52.0
2024-02-29 14:05:56+01:00,50.0
2024-02-29 14:05:57+01:00,49.0
2024-02-29 14:05:58+01:00,50.0
2024-02-29 14:05:59+01:00,52.0
2024-02-29 14:06:00+01:00,55.0
2024-02-29 14:06:01+01:00,57.0
2024-02-29 14:06:02+01:00,55.0
2024-02-29 14:06:03+01:00,55.0
2024-02-29 14:06:04+01:00,51.0
2024-02-29 14:06:05+01:00,50.0
2024-02-29 14:06:06+01:00,50.0
2024-02-29 14:06:07+01:00,52.0
2024-02-29 14:06:08+01:00,54.0
2024-02-29 14:06:09+01:00,56.0
2024-02-29 14:06:10+01:00,56.0
2024-02-29 14:06:11+01:00,56.0
2024-02-29 14:06:12+01:00,54.0
2024-02-29 14:06:13+01:00,51.0
2024-02-29 14:06:14+01:00,49.0
2024-02-29 14:06:15+01:00,50.0
2024-02-29 14:06:16+01:00,52.0
2024-02-29 14:06:17+01:00,55.0
2024-02-29 14:06:18+01:00,56.0
2024-02-29 14:06:19+01:00,56.0
2024-02-29 14:06:20+01:00,54.0
2024-02-29 14:06:21+01:00,52.0
2024-02-29 14:06:22+01:00,49.0
2024-02-29 14:06:23+01:00,49.0
2024-02-29 14:06:24+01:00,48.0
2024-02-29 14:06:25+01:00,49.0
2024-02-29 14:06:26+01:00,51.0
2024-02-29 14:06:27+01:00,53.0
2024-02-29 14:06:28+01:00,54.0
2024-02-29 14:06:29+01:00,52.0
2024-02-29 14:06:30+01:00,51.0
2024-02-29 14:06:31+01:00,51.0
2024-02-29 14:06:32+01:00,51.0
2024-02-29 14:06:33+01:00,51.0
2024-02-29 14:06:34+01:00,51.0
2024-02-29 14:06:35+01:00,54.0
2024-02-29 14:06:36+01:00,55.0
2024-02-29 14:06:37+01:00,54.0
2024-02-29 14:06:38+01:00,51.0
2024-02-29 14:06:39+01:00,51.0
2024-02-29 14:06:40+01:00,50.0
2024-02-29 14:06:41+01:00,50.0
2024-02-29 14:06:42+01:00,52.0
2024-02-29 14:06:43+01:00,54.0
2024-02-29 14:06:44+01:00,52.0
2024-02-29 14:06:45+01:00,51.0
2024-02-29 14:06:46+01:00,51.0
2024-02-29 14:06:47+01:00,50.0
2024-02-29 14:06:48+01:00,50.0
2024-02-29 14:06:49+01:00,50.0
2024-02-29 14:06:50+01:00,52.0
2024-02-29 14:06:51+01:00,53.0
2024-02-29 14:06:52+01:00,53.0
2024-02-29 14:06:53+01:00,52.0
2024-02-29 14:06:54+01:00,51.0
2024-02-29 14:06:55+01:00,50.0
2024-02-29 14:06:56+01:00,51.0
2024-02-29 14:06:57+01:00,51.0
2024-02-29 14:06:58+01:00,52.0
2024-02-29 14:06:59+01:00,55.0
2024-02-29 14:07:00+01:00,56.0
2024-02-29 14:07:01+01:00,56.0
2024-02-29 14:07:02+01:00,54.0
2024-02-29 14:07:03+01:00,53.0
2024-02-29 14:07:04+01:00,51.0
2024-02-29 14:07:05+01:00,50.0
2024-02-29 14:07:06+01:00,50.0
2024-02-29 14:07:07+01:00,50.0
2024-02-29 14:07:08+01:00,51.0
2024-02-29 14:07:09+01:00,53.0
2024-02-29 14:07:10+01:00,54.0
2024-02-29 14:07:11+01:00,53.0
2024-02-29 14:07:12+01:00,53.0
2024-02-29 14:07:13+01:00,52.0
2024-02-29 14:07:14+01:00,52.0
2024-02-29 14:07:15+01:00,52.0
2024-02-29 14:07:16+01:00,52.0
2024-02-29 14:07:17+01:00,52.0
2024-02-29 14:07:18+01:00,53.0
2024-02-29 14:07:19+01:00,53.0
2024-02-29 14:07:20+01:00,52.0
2024-02-29 14:07:21+01:00,51.0
2024-02-29 14:07:22+01:00,50.0
2024-02-29 14:07:23+01:00,50.0
2024-02-29 14:07:24+01:00,50.0
2024-02-29 14:07:25+01:00,50.0
2024-02-29 14:07:26+01:00,51.0
2024-02-29 14:07:27+01:00,53.0
2024-02-29 14:07:28+01:00,55.0
2024-02-29 14:07:29+01:00,57.0
2024-02-29 14:07:30+01:00,54.0
2024-02-29 14:07:31+01:00,52.0
2024-02-29 14:07:32+01:00,52.0
2024-02-29 14:07:33+01:00,50.0
2024-02-29 14:07:34+01:00,51.0
2024-02-29 14:07:35+01:00,54.0
2024-02-29 14:07:36+01:00,56.0
2024-02-29 14:07:37+01:00,57.0
2024-02-29 14:07:38+01:00,55.0
2024-02-29 14:07:39+01:00,54.0
2024-02-29 14:07:40+01:00,54.0
2024-02-29 14:07:41+01:00,53.0
2024-02-29 14:07:42+01:00,53.0
2024-02-29 14:07:43+01:00,52.0
2024-02-29 14:07:44+01:00,53.0
2024-02-29 14:07:45+01:00,53.0
2024-02-29 14:07:46+01:00,53.0
2024-02-29 14:07:47+01:00,56.0
2024-02-29 14:07:48+01:00,59.0
2024-02-29 14:07:49+01:00,58.0
2024-02-29 14:07:50+01:00,58.0
2024-02-29 14:07:51+01:00,57.0
2024-02-29 14:07:52+01:00,56.0
2024-02-29 14:07:53+01:00,55.0
2024-02-29 14:07:54+01:00,54.0
2024-02-29 14:07:55+01:00,54.0
2024-02-29 14:07:56+01:00,53.0
2024-02-29 14:07:57+01:00,53.0
2024-02-29 14:07:58+01:00,55.0
2024-02-29 14:07:59+01:00,56.0
2024-02-29 14:08:00+01:00,56.0
2024-02-29 14:08:01+01:00,57.0
2024-02-29 14:08:02+01:00,58.0
2024-02-29 14:08:03+01:00,55.0
2024-02-29 14:08:04+01:00,54.0
2024-02-29 14:08:05+01:00,54.0
2024-02-29 14:08:06+01:00,53.0
2024-02-29 14:08:07+01:00,53.0
2024-02-29 14:08:08+01:00,52.0
2024-02-29 14:08:09+01:00,52.0
2024-02-29 14:08:10+01:00,51.0
2024-02-29 14:08:11+01:00,51.0
2024-02-29 14:08:12+01:00,51.0
2024-02-29 14:08:13+01:00,51.0
2024-02-29 14:08:14+01:00,51.0
2024-02-29 14:08:15+01:00,51.0
2024-02-29 14:08:16+01:00,50.0
2024-02-29 14:08:17+01:00,51.0
2024-02-29 14:08:18+01:00,51.0
2024-02-29 14:08:19+01:00,51.0
2024-02-29 14:08:20+01:00,51.0
2024-02-29 14:08:21+01:00,51.0
2024-02-29 14:08:22+01:00,52.0
2024-02-29 14:08:23+01:00,52.0
2024-02-29 14:08:24+01:00,51.0
2024-02-29 14:08:25+01:00,50.0
2024-02-29 14:08:26+01:00,50.0
2024-02-29 14:08:27+01:00,49.0
2024-02-29 14:08:28+01:00,49.0
2024-02-29 14:08:29+01:00,49.0
2024-02-29 14:08:30+01:00,48.0
2024-02-29 14:08:31+01:00,48.0
2024-02-29 14:08:32+01:00,48.0
2024-02-29 14:08:33+01:00,48.0
2024-02-29 14:08:34+01:00,48.0
2024-02-29 14:08:35+01:00,49.0
2024-02-29 14:08:36+01:00,49.0
2024-02-29 14:08:37+01:00,49.0
2024-02-29 14:08:38+01:00,50.0
2024-02-29 14:08:39+01:00,50.0
2024-02-29 14:08:40+01:00,51.0
2024-02-29 14:08:41+01:00,51.0
2024-02-29 14:08:42+01:00,51.0
2024-02-29 14:08:43+01:00,51.0
2024-02-29 14:08:44+01:00,52.0
2024-02-29 14:08:45+01:00,52.0
2024-02-29 14:08:46+01:00,52.0
2024-02-29 14:08:47+01:00,52.0
2024-02-29 14:08:48+01:00,52.0
2024-02-29 14:08:49+01:00,52.0
2024-02-29 14:08:50+01:00,52.0
2024-02-29 14:08:51+01:00,52.0
2024-02-29 14:08:52+01:00,52.0
2024-02-29 14:08:53+01:00,52.0
2024-02-29 14:08:54+01:00,52.0
2024-02-29 14:08:55+01:00,52.0
2024-02-29 14:08:56+01:00,52.0
2024-02-29 14:08:57+01:00,52.0
2024-02-29 14:08:58+01:00,52.0
2024-02-29 14:08:59+01:00,52.0
2024-02-29 14:09:00+01:00,52.0
2024-02-29 14:09:01+01:00,52.0
2024-02-29 14:09:02+01:00,53.0
2024-02-29 14:09:03+01:00,53.0
2024-02-29 14:09:04+01:00,54.0
2024-02-29 14:09:05+01:00,54.0
2024-02-29 14:09:06+01:00,54.0
