timestamp,heart_rate
2024-02-22 10:31:10+01:00,
2024-02-22 10:31:10+01:00,
2024-02-22 10:31:10+01:00,
2024-02-22 10:31:10+01:00,
2024-02-22 10:31:10+01:00,72.0
2024-02-22 10:31:11+01:00,74.0
2024-02-22 10:31:12+01:00,74.0
2024-02-22 10:31:13+01:00,
2024-02-22 10:31:13+01:00,
2024-02-22 10:31:14+01:00,65.0
2024-02-22 10:31:15+01:00,67.0
2024-02-22 10:31:16+01:00,
2024-02-22 10:31:16+01:00,69.0
2024-02-22 10:31:17+01:00,68.0
2024-02-22 10:31:18+01:00,67.0
2024-02-22 10:31:19+01:00,69.0
2024-02-22 10:31:20+01:00,70.0
2024-02-22 10:31:21+01:00,69.0
2024-02-22 10:31:22+01:00,66.0
2024-02-22 10:31:23+01:00,66.0
2024-02-22 10:31:24+01:00,68.0
2024-02-22 10:31:25+01:00,70.0
2024-02-22 10:31:26+01:00,71.0
2024-02-22 10:31:27+01:00,72.0
2024-02-22 10:31:28+01:00,69.0
2024-02-22 10:31:29+01:00,66.0
2024-02-22 10:31:30+01:00,65.0
2024-02-22 10:31:31+01:00,68.0
2024-02-22 10:31:32+01:00,70.0
2024-02-22 10:31:33+01:00,73.0
2024-02-22 10:31:34+01:00,77.0
2024-02-22 10:31:35+01:00,81.0
2024-02-22 10:31:36+01:00,84.0
2024-02-22 10:31:37+01:00,85.0
2024-02-22 10:31:38+01:00,85.0
2024-02-22 10:31:39+01:00,80.0
2024-02-22 10:31:40+01:00,78.0
2024-02-22 10:31:41+01:00,80.0
2024-02-22 10:31:42+01:00,85.0
2024-02-22 10:31:43+01:00,88.0
2024-02-22 10:31:44+01:00,94.0
2024-02-22 10:31:45+01:00,97.0
2024-02-22 10:31:46+01:00,95.0
2024-02-22 10:31:47+01:00,92.0
2024-02-22 10:31:48+01:00,93.0
2024-02-22 10:31:49+01:00,93.0
2024-02-22 10:31:50+01:00,91.0
2024-02-22 10:31:51+01:00,91.0
2024-02-22 10:31:52+01:00,90.0
2024-02-22 10:31:53+01:00,90.0
