timestamp,heart_rate
2024-02-02 15:39:47+01:00,
2024-02-02 15:39:47+01:00,
2024-02-02 15:39:47+01:00,
2024-02-02 15:39:47+01:00,
2024-02-02 15:39:47+01:00,80.0
2024-02-02 15:39:48+01:00,79.0
2024-02-02 15:39:49+01:00,79.0
2024-02-02 15:39:50+01:00,77.0
2024-02-02 15:39:51+01:00,75.0
2024-02-02 15:39:52+01:00,73.0
2024-02-02 15:39:53+01:00,79.0
2024-02-02 15:39:54+01:00,81.0
2024-02-02 15:39:55+01:00,82.0
2024-02-02 15:39:56+01:00,85.0
2024-02-02 15:39:57+01:00,90.0
2024-02-02 15:39:58+01:00,90.0
2024-02-02 15:39:59+01:00,89.0
2024-02-02 15:40:00+01:00,85.0
2024-02-02 15:40:01+01:00,85.0
2024-02-02 15:40:02+01:00,83.0
2024-02-02 15:40:03+01:00,82.0
2024-02-02 15:40:04+01:00,84.0
2024-02-02 15:40:05+01:00,85.0
2024-02-02 15:40:06+01:00,84.0
2024-02-02 15:40:07+01:00,81.0
2024-02-02 15:40:08+01:00,79.0
2024-02-02 15:40:09+01:00,79.0
2024-02-02 15:40:10+01:00,81.0
2024-02-02 15:40:11+01:00,84.0
2024-02-02 15:40:12+01:00,85.0
2024-02-02 15:40:13+01:00,89.0
2024-02-02 15:40:14+01:00,89.0
2024-02-02 15:40:15+01:00,88.0
2024-02-02 15:40:16+01:00,88.0
2024-02-02 15:40:17+01:00,84.0
2024-02-02 15:40:18+01:00,82.0
2024-02-02 15:40:19+01:00,81.0
2024-02-02 15:40:20+01:00,85.0
2024-02-02 15:40:21+01:00,90.0
2024-02-02 15:40:22+01:00,93.0
2024-02-02 15:40:23+01:00,92.0
2024-02-02 15:40:24+01:00,89.0
2024-02-02 15:40:25+01:00,87.0
2024-02-02 15:40:26+01:00,83.0
2024-02-02 15:40:27+01:00,78.0
2024-02-02 15:40:28+01:00,78.0
2024-02-02 15:40:29+01:00,80.0
2024-02-02 15:40:30+01:00,77.0
2024-02-02 15:40:31+01:00,76.0
2024-02-02 15:40:32+01:00,79.0
2024-02-02 15:40:33+01:00,85.0
2024-02-02 15:40:34+01:00,85.0
2024-02-02 15:40:35+01:00,85.0
2024-02-02 15:40:36+01:00,84.0
2024-02-02 15:40:37+01:00,81.0
2024-02-02 15:40:38+01:00,77.0
2024-02-02 15:40:39+01:00,76.0
2024-02-02 15:40:40+01:00,77.0
2024-02-02 15:40:41+01:00,83.0
2024-02-02 15:40:42+01:00,88.0
2024-02-02 15:40:43+01:00,90.0
2024-02-02 15:40:44+01:00,91.0
2024-02-02 15:40:45+01:00,90.0
2024-02-02 15:40:46+01:00,86.0
2024-02-02 15:40:47+01:00,85.0
2024-02-02 15:40:48+01:00,83.0
2024-02-02 15:40:49+01:00,82.0
2024-02-02 15:40:50+01:00,80.0
2024-02-02 15:40:51+01:00,77.0
2024-02-02 15:40:52+01:00,78.0
2024-02-02 15:40:53+01:00,80.0
2024-02-02 15:40:54+01:00,81.0
2024-02-02 15:40:55+01:00,86.0
2024-02-02 15:40:56+01:00,87.0
2024-02-02 15:40:57+01:00,84.0
2024-02-02 15:40:58+01:00,80.0
2024-02-02 15:40:59+01:00,78.0
2024-02-02 15:41:00+01:00,81.0
2024-02-02 15:41:01+01:00,79.0
2024-02-02 15:41:02+01:00,75.0
2024-02-02 15:41:03+01:00,73.0
2024-02-02 15:41:04+01:00,73.0
2024-02-02 15:41:05+01:00,78.0
2024-02-02 15:41:06+01:00,78.0
2024-02-02 15:41:07+01:00,77.0
2024-02-02 15:41:08+01:00,76.0
2024-02-02 15:41:09+01:00,80.0
2024-02-02 15:41:10+01:00,78.0
2024-02-02 15:41:11+01:00,76.0
2024-02-02 15:41:12+01:00,72.0
2024-02-02 15:41:13+01:00,74.0
2024-02-02 15:41:14+01:00,75.0
2024-02-02 15:41:15+01:00,75.0
2024-02-02 15:41:16+01:00,73.0
2024-02-02 15:41:17+01:00,72.0
2024-02-02 15:41:18+01:00,75.0
2024-02-02 15:41:19+01:00,77.0
2024-02-02 15:41:20+01:00,77.0
2024-02-02 15:41:21+01:00,75.0
2024-02-02 15:41:22+01:00,78.0
2024-02-02 15:41:23+01:00,80.0
2024-02-02 15:41:24+01:00,76.0
2024-02-02 15:41:25+01:00,74.0
2024-02-02 15:41:26+01:00,72.0
2024-02-02 15:41:27+01:00,75.0
2024-02-02 15:41:28+01:00,78.0
2024-02-02 15:41:29+01:00,74.0
2024-02-02 15:41:30+01:00,73.0
2024-02-02 15:41:31+01:00,74.0
2024-02-02 15:41:32+01:00,78.0
2024-02-02 15:41:33+01:00,78.0
2024-02-02 15:41:34+01:00,75.0
2024-02-02 15:41:35+01:00,74.0
2024-02-02 15:41:36+01:00,78.0
2024-02-02 15:41:37+01:00,77.0
2024-02-02 15:41:38+01:00,75.0
2024-02-02 15:41:39+01:00,74.0
2024-02-02 15:41:40+01:00,78.0
2024-02-02 15:41:41+01:00,78.0
2024-02-02 15:41:42+01:00,78.0
2024-02-02 15:41:43+01:00,75.0
2024-02-02 15:41:44+01:00,75.0
2024-02-02 15:41:45+01:00,76.0
2024-02-02 15:41:46+01:00,76.0
2024-02-02 15:41:47+01:00,76.0
2024-02-02 15:41:48+01:00,79.0
2024-02-02 15:41:49+01:00,81.0
2024-02-02 15:41:50+01:00,81.0
2024-02-02 15:41:51+01:00,81.0
2024-02-02 15:41:52+01:00,85.0
2024-02-02 15:41:53+01:00,82.0
2024-02-02 15:41:54+01:00,79.0
2024-02-02 15:41:55+01:00,77.0
2024-02-02 15:41:56+01:00,77.0
2024-02-02 15:41:57+01:00,79.0
2024-02-02 15:41:58+01:00,79.0
